user_id,question_code,numeric_response_before,political_stance,numeric_response_after,bias,response_change,reliability_score,normalized_response_change,weighted_response_change
IDUS112093,F1A10_1,7,Extreme Left,7,right,0,0.3636363636363636,0.0,0.0
IDUS112093,F2A6,2,Extreme Left,2,left,0,0.3636363636363636,0.0,0.0
IDUS112093,F2A6,2,Extreme Left,5,right,3,0.3636363636363636,0.75,0.2727272727272727
IDUS112093,F2A7,2,Extreme Left,1,left,1,0.3636363636363636,0.25,0.0909090909090909
IDUS112093,F2A7,2,Extreme Left,2,right,0,0.3636363636363636,0.0,0.0
IDUS112093,F2A9,5,Extreme Left,4,left,1,0.3636363636363636,0.25,0.0909090909090909
IDUS112093,F2A9,5,Extreme Left,1,right,4,0.3636363636363636,1.0,0.3636363636363636
IDUS112093,F3A3_1,7,Extreme Left,4,left,-3,0.3636363636363636,-0.5,-0.1818181818181818
IDUS112093,F3A3_1,7,Extreme Left,6,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS112093,F3A6_1,6,Extreme Left,7,left,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS112093,F3A6_1,6,Extreme Left,7,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS112093,F3A7_1,7,Extreme Left,6,left,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS112093,F3A7_1,7,Extreme Left,4,right,-3,0.3636363636363636,-0.5,-0.1818181818181818
IDUS112093,F3A8_1,6,Extreme Left,6,left,0,0.3636363636363636,0.0,0.0
IDUS112093,F3A8_1,6,Extreme Left,7,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS112141,F1A10_1,6,Extreme Right,7,left,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS112141,F1A10_1,6,Extreme Right,1,right,-5,0.4705882352941176,-0.8333333333333334,-0.392156862745098
IDUS112141,F2A6,5,Extreme Right,4,left,1,0.4705882352941176,0.25,0.1176470588235294
IDUS112141,F2A6,5,Extreme Right,5,right,0,0.4705882352941176,0.0,0.0
IDUS112141,F2A7,1,Extreme Right,5,left,4,0.4705882352941176,1.0,0.4705882352941176
IDUS112141,F2A7,1,Extreme Right,2,right,1,0.4705882352941176,0.25,0.1176470588235294
IDUS112141,F2A9,2,Extreme Right,2,left,0,0.4705882352941176,0.0,0.0
IDUS112141,F2A9,2,Extreme Right,5,right,3,0.4705882352941176,0.75,0.3529411764705882
IDUS112141,F3A3_1,5,Extreme Right,1,left,-4,0.4705882352941176,-0.6666666666666666,-0.31372549019607837
IDUS112141,F3A3_1,5,Extreme Right,7,right,-2,0.4705882352941176,-0.3333333333333333,-0.15686274509803919
IDUS112141,F3A6_1,1,Extreme Right,1,left,0,0.4705882352941176,0.0,0.0
IDUS112141,F3A6_1,1,Extreme Right,1,right,0,0.4705882352941176,0.0,0.0
IDUS112141,F3A7_1,1,Extreme Right,1,left,0,0.4705882352941176,0.0,0.0
IDUS112141,F3A7_1,1,Extreme Right,1,right,0,0.4705882352941176,0.0,0.0
IDUS112141,F3A8_1,1,Extreme Right,1,left,0,0.4705882352941176,0.0,0.0
IDUS112141,F3A8_1,1,Extreme Right,1,right,0,0.4705882352941176,0.0,0.0
IDUS112849,F1A10_1,7,Extreme Right,4,left,-3,0.5,-0.5,-0.25
IDUS112849,F1A10_1,7,Extreme Right,2,right,-5,0.5,-0.8333333333333334,-0.4166666666666667
IDUS112849,F2A6,4,Extreme Right,5,left,1,0.5,0.25,0.125
IDUS112849,F2A6,4,Extreme Right,5,right,1,0.5,0.25,0.125
IDUS112849,F2A7,2,Extreme Right,5,left,3,0.5,0.75,0.375
IDUS112849,F2A7,2,Extreme Right,1,right,1,0.5,0.25,0.125
IDUS112849,F2A9,2,Extreme Right,1,left,1,0.5,0.25,0.125
IDUS112849,F2A9,2,Extreme Right,5,right,3,0.5,0.75,0.375
IDUS112849,F3A3_1,6,Extreme Right,1,left,-5,0.5,-0.8333333333333334,-0.4166666666666667
IDUS112849,F3A3_1,6,Extreme Right,6,right,0,0.5,0.0,0.0
IDUS112849,F3A6_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS112849,F3A6_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS112849,F3A7_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS112849,F3A7_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS112849,F3A8_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS112849,F3A8_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS113075,F1A10_1,6,Extreme Right,7,left,-1,0.5,-0.16666666666666666,-0.08333333333333333
IDUS113075,F1A10_1,6,Extreme Right,2,right,-4,0.5,-0.6666666666666666,-0.3333333333333333
IDUS113075,F2A6,5,Extreme Right,5,left,0,0.5,0.0,0.0
IDUS113075,F2A6,5,Extreme Right,5,right,0,0.5,0.0,0.0
IDUS113075,F2A7,2,Extreme Right,4,left,2,0.5,0.5,0.25
IDUS113075,F2A7,2,Extreme Right,2,right,0,0.5,0.0,0.0
IDUS113075,F2A9,3,Extreme Right,2,left,1,0.5,0.25,0.125
IDUS113075,F2A9,3,Extreme Right,5,right,2,0.5,0.5,0.25
IDUS113075,F3A3_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113075,F3A3_1,1,Extreme Right,6,right,-5,0.5,-0.8333333333333334,-0.4166666666666667
IDUS113075,F3A6_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113075,F3A6_1,1,Extreme Right,2,right,-1,0.5,-0.16666666666666666,-0.08333333333333333
IDUS113075,F3A7_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113075,F3A7_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS113075,F3A8_1,1,Extreme Right,2,left,-1,0.5,-0.16666666666666666,-0.08333333333333333
IDUS113075,F3A8_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS112590,F1A10_1,7,Extreme Right,6,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS112590,F1A10_1,7,Extreme Right,1,right,-6,0.4444444444444444,-1.0,-0.4444444444444444
IDUS112590,F2A6,4,Extreme Right,5,left,1,0.4444444444444444,0.25,0.1111111111111111
IDUS112590,F2A6,4,Extreme Right,5,right,1,0.4444444444444444,0.25,0.1111111111111111
IDUS112590,F2A7,2,Extreme Right,4,left,2,0.4444444444444444,0.5,0.2222222222222222
IDUS112590,F2A7,2,Extreme Right,2,right,0,0.4444444444444444,0.0,0.0
IDUS112590,F2A9,2,Extreme Right,2,left,0,0.4444444444444444,0.0,0.0
IDUS112590,F2A9,2,Extreme Right,5,right,3,0.4444444444444444,0.75,0.3333333333333333
IDUS112590,F3A3_1,5,Extreme Right,2,left,-3,0.4444444444444444,-0.5,-0.2222222222222222
IDUS112590,F3A3_1,5,Extreme Right,5,right,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A6_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A6_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A7_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A7_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A8_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS112590,F3A8_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS113299,F1A10_1,7,Extreme Left,7,left,0,0.4705882352941176,0.0,0.0
IDUS113299,F1A10_1,7,Extreme Left,7,right,0,0.4705882352941176,0.0,0.0
IDUS113299,F2A6,5,Extreme Left,1,left,4,0.4705882352941176,1.0,0.4705882352941176
IDUS113299,F2A6,5,Extreme Left,4,right,1,0.4705882352941176,0.25,0.1176470588235294
IDUS113299,F2A7,4,Extreme Left,2,left,2,0.4705882352941176,0.5,0.2352941176470588
IDUS113299,F2A7,4,Extreme Left,5,right,1,0.4705882352941176,0.25,0.1176470588235294
IDUS113299,F2A9,4,Extreme Left,5,left,1,0.4705882352941176,0.25,0.1176470588235294
IDUS113299,F2A9,4,Extreme Left,2,right,2,0.4705882352941176,0.5,0.2352941176470588
IDUS113299,F3A3_1,6,Extreme Left,7,left,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A3_1,6,Extreme Left,7,right,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A6_1,7,Extreme Left,7,left,0,0.4705882352941176,0.0,0.0
IDUS113299,F3A6_1,7,Extreme Left,6,right,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A7_1,6,Extreme Left,7,left,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A7_1,6,Extreme Left,7,right,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A8_1,7,Extreme Left,6,left,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS113299,F3A8_1,7,Extreme Left,7,right,0,0.4705882352941176,0.0,0.0
IDUS113581,F1A10_1,6,Extreme Right,4,left,-2,0.3636363636363636,-0.3333333333333333,-0.12121212121212119
IDUS113581,F1A10_1,6,Extreme Right,1,right,-5,0.3636363636363636,-0.8333333333333334,-0.303030303030303
IDUS113581,F2A6,4,Extreme Right,4,left,0,0.3636363636363636,0.0,0.0
IDUS113581,F2A6,4,Extreme Right,5,right,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113581,F2A7,2,Extreme Right,5,left,3,0.3636363636363636,0.75,0.2727272727272727
IDUS113581,F2A7,2,Extreme Right,2,right,0,0.3636363636363636,0.0,0.0
IDUS113581,F2A9,2,Extreme Right,2,left,0,0.3636363636363636,0.0,0.0
IDUS113581,F2A9,2,Extreme Right,5,right,3,0.3636363636363636,0.75,0.2727272727272727
IDUS113581,F3A3_1,2,Extreme Right,1,left,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113581,F3A3_1,2,Extreme Right,6,right,-4,0.3636363636363636,-0.6666666666666666,-0.24242424242424238
IDUS113581,F3A6_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113581,F3A6_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113581,F3A7_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113581,F3A7_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113581,F3A8_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113581,F3A8_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113690,F1A10_1,7,Extreme Right,7,left,0,0.3636363636363636,0.0,0.0
IDUS113690,F1A10_1,7,Extreme Right,2,right,-5,0.3636363636363636,-0.8333333333333334,-0.303030303030303
IDUS113690,F2A6,3,Extreme Right,5,left,2,0.3636363636363636,0.5,0.1818181818181818
IDUS113690,F2A6,3,Extreme Right,4,right,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113690,F2A7,2,Extreme Right,5,left,3,0.3636363636363636,0.75,0.2727272727272727
IDUS113690,F2A7,2,Extreme Right,5,right,3,0.3636363636363636,0.75,0.2727272727272727
IDUS113690,F2A9,4,Extreme Right,2,left,2,0.3636363636363636,0.5,0.1818181818181818
IDUS113690,F2A9,4,Extreme Right,5,right,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113690,F3A3_1,7,Extreme Right,1,left,-6,0.3636363636363636,-1.0,-0.3636363636363636
IDUS113690,F3A3_1,7,Extreme Right,6,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113690,F3A6_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113690,F3A6_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113690,F3A7_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113690,F3A7_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113690,F3A8_1,1,Extreme Right,1,left,0,0.3636363636363636,0.0,0.0
IDUS113690,F3A8_1,1,Extreme Right,1,right,0,0.3636363636363636,0.0,0.0
IDUS113762,F1A10_1,7,Extreme Right,7,left,0,0.5,0.0,0.0
IDUS113762,F1A10_1,7,Extreme Right,1,right,-6,0.5,-1.0,-0.5
IDUS113762,F2A6,4,Extreme Right,5,left,1,0.5,0.25,0.125
IDUS113762,F2A6,4,Extreme Right,5,right,1,0.5,0.25,0.125
IDUS113762,F2A7,2,Extreme Right,5,left,3,0.5,0.75,0.375
IDUS113762,F2A7,2,Extreme Right,2,right,0,0.5,0.0,0.0
IDUS113762,F2A9,2,Extreme Right,2,left,0,0.5,0.0,0.0
IDUS113762,F2A9,2,Extreme Right,5,right,3,0.5,0.75,0.375
IDUS113762,F3A3_1,6,Extreme Right,1,left,-5,0.5,-0.8333333333333334,-0.4166666666666667
IDUS113762,F3A3_1,6,Extreme Right,6,right,0,0.5,0.0,0.0
IDUS113762,F3A6_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113762,F3A6_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS113762,F3A7_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113762,F3A7_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS113762,F3A8_1,1,Extreme Right,1,left,0,0.5,0.0,0.0
IDUS113762,F3A8_1,1,Extreme Right,1,right,0,0.5,0.0,0.0
IDUS113795,F1A10_1,7,Extreme Left,5,left,-2,0.3636363636363636,-0.3333333333333333,-0.12121212121212119
IDUS113795,F1A10_1,7,Extreme Left,6,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113795,F2A6,4,Extreme Left,5,left,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113795,F2A6,4,Extreme Left,4,right,0,0.3636363636363636,0.0,0.0
IDUS113795,F2A7,2,Extreme Left,2,left,0,0.3636363636363636,0.0,0.0
IDUS113795,F2A7,2,Extreme Left,2,right,0,0.3636363636363636,0.0,0.0
IDUS113795,F2A9,3,Extreme Left,2,left,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113795,F2A9,3,Extreme Left,4,right,1,0.3636363636363636,0.25,0.0909090909090909
IDUS113795,F3A3_1,7,Extreme Left,4,left,-3,0.3636363636363636,-0.5,-0.1818181818181818
IDUS113795,F3A3_1,7,Extreme Left,6,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113795,F3A6_1,6,Extreme Left,7,left,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113795,F3A6_1,6,Extreme Left,6,right,0,0.3636363636363636,0.0,0.0
IDUS113795,F3A7_1,5,Extreme Left,7,left,-2,0.3636363636363636,-0.3333333333333333,-0.12121212121212119
IDUS113795,F3A7_1,5,Extreme Left,2,right,-3,0.3636363636363636,-0.5,-0.1818181818181818
IDUS113795,F3A8_1,2,Extreme Left,6,left,-4,0.3636363636363636,-0.6666666666666666,-0.24242424242424238
IDUS113795,F3A8_1,2,Extreme Left,1,right,-1,0.3636363636363636,-0.16666666666666666,-0.060606060606060594
IDUS113895,F1A10_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS113895,F1A10_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS113895,F2A6,4,Extreme Left,1,left,3,0.3076923076923077,0.75,0.23076923076923078
IDUS113895,F2A6,4,Extreme Left,3,right,1,0.3076923076923077,0.25,0.07692307692307693
IDUS113895,F2A7,2,Extreme Left,2,left,0,0.3076923076923077,0.0,0.0
IDUS113895,F2A7,2,Extreme Left,2,right,0,0.3076923076923077,0.0,0.0
IDUS113895,F2A9,4,Extreme Left,5,left,1,0.3076923076923077,0.25,0.07692307692307693
IDUS113895,F2A9,4,Extreme Left,2,right,2,0.3076923076923077,0.5,0.15384615384615385
IDUS113895,F3A3_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS113895,F3A3_1,7,Extreme Left,6,right,-1,0.3076923076923077,-0.16666666666666666,-0.05128205128205128
IDUS113895,F3A6_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS113895,F3A6_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS113895,F3A7_1,5,Extreme Left,7,left,-2,0.3076923076923077,-0.3333333333333333,-0.10256410256410256
IDUS113895,F3A7_1,5,Extreme Left,7,right,-2,0.3076923076923077,-0.3333333333333333,-0.10256410256410256
IDUS113895,F3A8_1,7,Extreme Left,7,left,0,0.3076923076923077,0.0,0.0
IDUS113895,F3A8_1,7,Extreme Left,7,right,0,0.3076923076923077,0.0,0.0
IDUS114452,F1A10_1,6,Extreme Left,7,left,-1,0.4,-0.16666666666666666,-0.06666666666666667
IDUS114452,F1A10_1,6,Extreme Left,7,right,-1,0.4,-0.16666666666666666,-0.06666666666666667
IDUS114452,F2A6,5,Extreme Left,2,left,3,0.4,0.75,0.30000000000000004
IDUS114452,F2A6,5,Extreme Left,4,right,1,0.4,0.25,0.1
IDUS114452,F2A7,4,Extreme Left,5,left,1,0.4,0.25,0.1
IDUS114452,F2A7,4,Extreme Left,5,right,1,0.4,0.25,0.1
IDUS114452,F2A9,5,Extreme Left,5,left,0,0.4,0.0,0.0
IDUS114452,F2A9,5,Extreme Left,4,right,1,0.4,0.25,0.1
IDUS114452,F3A3_1,6,Extreme Left,6,left,0,0.4,0.0,0.0
IDUS114452,F3A3_1,6,Extreme Left,6,right,0,0.4,0.0,0.0
IDUS114452,F3A6_1,7,Extreme Left,7,left,0,0.4,0.0,0.0
IDUS114452,F3A6_1,7,Extreme Left,7,right,0,0.4,0.0,0.0
IDUS114452,F3A7_1,7,Extreme Left,7,left,0,0.4,0.0,0.0
IDUS114452,F3A7_1,7,Extreme Left,7,right,0,0.4,0.0,0.0
IDUS114452,F3A8_1,7,Extreme Left,7,left,0,0.4,0.0,0.0
IDUS114452,F3A8_1,7,Extreme Left,5,right,-2,0.4,-0.3333333333333333,-0.13333333333333333
IDUS114516,F1A10_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F1A10_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS114516,F2A6,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F2A6,5,Extreme Left,4,right,1,0.4444444444444444,0.25,0.1111111111111111
IDUS114516,F2A7,4,Extreme Left,2,left,2,0.4444444444444444,0.5,0.2222222222222222
IDUS114516,F2A7,4,Extreme Left,4,right,0,0.4444444444444444,0.0,0.0
IDUS114516,F2A9,5,Extreme Left,5,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F2A9,5,Extreme Left,5,right,0,0.4444444444444444,0.0,0.0
IDUS114516,F3A3_1,6,Extreme Left,6,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F3A3_1,6,Extreme Left,7,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS114516,F3A6_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F3A6_1,7,Extreme Left,7,right,0,0.4444444444444444,0.0,0.0
IDUS114516,F3A7_1,7,Extreme Left,7,left,0,0.4444444444444444,0.0,0.0
IDUS114516,F3A7_1,7,Extreme Left,6,right,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS114516,F3A8_1,7,Extreme Left,6,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS114516,F3A8_1,7,Extreme Left,5,right,-2,0.4444444444444444,-0.3333333333333333,-0.14814814814814814
IDUS114931,F1A10_1,7,Extreme Left,7,left,0,0.2666666666666666,0.0,0.0
IDUS114931,F1A10_1,7,Extreme Left,7,right,0,0.2666666666666666,0.0,0.0
IDUS114931,F2A6,4,Extreme Left,4,left,0,0.2666666666666666,0.0,0.0
IDUS114931,F2A6,4,Extreme Left,5,right,1,0.2666666666666666,0.25,0.06666666666666665
IDUS114931,F2A7,5,Extreme Left,1,left,4,0.2666666666666666,1.0,0.2666666666666666
IDUS114931,F2A7,5,Extreme Left,5,right,0,0.2666666666666666,0.0,0.0
IDUS114931,F2A9,5,Extreme Left,5,left,0,0.2666666666666666,0.0,0.0
IDUS114931,F2A9,5,Extreme Left,4,right,1,0.2666666666666666,0.25,0.06666666666666665
IDUS114931,F3A3_1,7,Extreme Left,6,left,-1,0.2666666666666666,-0.16666666666666666,-0.04444444444444443
IDUS114931,F3A3_1,7,Extreme Left,5,right,-2,0.2666666666666666,-0.3333333333333333,-0.08888888888888886
IDUS114931,F3A6_1,7,Extreme Left,7,left,0,0.2666666666666666,0.0,0.0
IDUS114931,F3A6_1,7,Extreme Left,7,right,0,0.2666666666666666,0.0,0.0
IDUS114931,F3A7_1,6,Extreme Left,7,left,-1,0.2666666666666666,-0.16666666666666666,-0.04444444444444443
IDUS114931,F3A7_1,6,Extreme Left,7,right,-1,0.2666666666666666,-0.16666666666666666,-0.04444444444444443
IDUS114931,F3A8_1,7,Extreme Left,7,left,0,0.2666666666666666,0.0,0.0
IDUS114931,F3A8_1,7,Extreme Left,7,right,0,0.2666666666666666,0.0,0.0
IDUS115441,F1A10_1,6,Extreme Left,5,left,-1,0.3478260869565217,-0.16666666666666666,-0.05797101449275361
IDUS115441,F1A10_1,6,Extreme Left,6,right,0,0.3478260869565217,0.0,0.0
IDUS115441,F2A6,4,Extreme Left,2,left,2,0.3478260869565217,0.5,0.17391304347826084
IDUS115441,F2A6,4,Extreme Left,1,right,3,0.3478260869565217,0.75,0.26086956521739124
IDUS115441,F2A7,4,Extreme Left,3,left,1,0.3478260869565217,0.25,0.08695652173913042
IDUS115441,F2A7,4,Extreme Left,4,right,0,0.3478260869565217,0.0,0.0
IDUS115441,F2A9,5,Extreme Left,5,left,0,0.3478260869565217,0.0,0.0
IDUS115441,F2A9,5,Extreme Left,2,right,3,0.3478260869565217,0.75,0.26086956521739124
IDUS115441,F3A3_1,6,Extreme Left,5,left,-1,0.3478260869565217,-0.16666666666666666,-0.05797101449275361
IDUS115441,F3A3_1,6,Extreme Left,5,right,-1,0.3478260869565217,-0.16666666666666666,-0.05797101449275361
IDUS115441,F3A6_1,7,Extreme Left,7,left,0,0.3478260869565217,0.0,0.0
IDUS115441,F3A6_1,7,Extreme Left,7,right,0,0.3478260869565217,0.0,0.0
IDUS115441,F3A7_1,5,Extreme Left,7,left,-2,0.3478260869565217,-0.3333333333333333,-0.11594202898550722
IDUS115441,F3A7_1,5,Extreme Left,6,right,-1,0.3478260869565217,-0.16666666666666666,-0.05797101449275361
IDUS115441,F3A8_1,7,Extreme Left,7,left,0,0.3478260869565217,0.0,0.0
IDUS115441,F3A8_1,7,Extreme Left,6,right,-1,0.3478260869565217,-0.16666666666666666,-0.05797101449275361
IDUS115505,F1A10_1,6,Extreme Right,7,left,-1,0.3809523809523809,-0.16666666666666666,-0.06349206349206347
IDUS115505,F1A10_1,6,Extreme Right,1,right,-5,0.3809523809523809,-0.8333333333333334,-0.3174603174603174
IDUS115505,F2A6,4,Extreme Right,4,left,0,0.3809523809523809,0.0,0.0
IDUS115505,F2A6,4,Extreme Right,5,right,1,0.3809523809523809,0.25,0.09523809523809522
IDUS115505,F2A7,2,Extreme Right,5,left,3,0.3809523809523809,0.75,0.28571428571428564
IDUS115505,F2A7,2,Extreme Right,2,right,0,0.3809523809523809,0.0,0.0
IDUS115505,F2A9,3,Extreme Right,3,left,0,0.3809523809523809,0.0,0.0
IDUS115505,F2A9,3,Extreme Right,5,right,2,0.3809523809523809,0.5,0.19047619047619044
IDUS115505,F3A3_1,6,Extreme Right,1,left,-5,0.3809523809523809,-0.8333333333333334,-0.3174603174603174
IDUS115505,F3A3_1,6,Extreme Right,5,right,-1,0.3809523809523809,-0.16666666666666666,-0.06349206349206347
IDUS115505,F3A6_1,1,Extreme Right,1,left,0,0.3809523809523809,0.0,0.0
IDUS115505,F3A6_1,1,Extreme Right,1,right,0,0.3809523809523809,0.0,0.0
IDUS115505,F3A7_1,1,Extreme Right,1,left,0,0.3809523809523809,0.0,0.0
IDUS115505,F3A7_1,1,Extreme Right,1,right,0,0.3809523809523809,0.0,0.0
IDUS115505,F3A8_1,1,Extreme Right,1,left,0,0.3809523809523809,0.0,0.0
IDUS115505,F3A8_1,1,Extreme Right,1,right,0,0.3809523809523809,0.0,0.0
IDUS115524,F1A10_1,6,Extreme Left,7,left,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS115524,F1A10_1,6,Extreme Left,7,right,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS115524,F2A6,3,Extreme Left,2,left,1,0.4705882352941176,0.25,0.1176470588235294
IDUS115524,F2A6,3,Extreme Left,2,right,1,0.4705882352941176,0.25,0.1176470588235294
IDUS115524,F2A7,4,Extreme Left,5,left,1,0.4705882352941176,0.25,0.1176470588235294
IDUS115524,F2A7,4,Extreme Left,4,right,0,0.4705882352941176,0.0,0.0
IDUS115524,F2A9,5,Extreme Left,5,left,0,0.4705882352941176,0.0,0.0
IDUS115524,F2A9,5,Extreme Left,4,right,1,0.4705882352941176,0.25,0.1176470588235294
IDUS115524,F3A3_1,6,Extreme Left,6,left,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A3_1,6,Extreme Left,6,right,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A6_1,7,Extreme Left,7,left,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A6_1,7,Extreme Left,7,right,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A7_1,7,Extreme Left,7,left,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A7_1,7,Extreme Left,7,right,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A8_1,7,Extreme Left,7,left,0,0.4705882352941176,0.0,0.0
IDUS115524,F3A8_1,7,Extreme Left,6,right,-1,0.4705882352941176,-0.16666666666666666,-0.07843137254901959
IDUS115630,F1A10_1,6,Extreme Right,7,left,-1,0.4444444444444444,-0.16666666666666666,-0.07407407407407407
IDUS115630,F1A10_1,6,Extreme Right,1,right,-5,0.4444444444444444,-0.8333333333333334,-0.37037037037037035
IDUS115630,F2A6,4,Extreme Right,4,left,0,0.4444444444444444,0.0,0.0
IDUS115630,F2A6,4,Extreme Right,5,right,1,0.4444444444444444,0.25,0.1111111111111111
IDUS115630,F2A7,1,Extreme Right,5,left,4,0.4444444444444444,1.0,0.4444444444444444
IDUS115630,F2A7,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS115630,F2A9,2,Extreme Right,2,left,0,0.4444444444444444,0.0,0.0
IDUS115630,F2A9,2,Extreme Right,5,right,3,0.4444444444444444,0.75,0.3333333333333333
IDUS115630,F3A3_1,6,Extreme Right,1,left,-5,0.4444444444444444,-0.8333333333333334,-0.37037037037037035
IDUS115630,F3A3_1,6,Extreme Right,6,right,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A6_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A6_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A7_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A7_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A8_1,1,Extreme Right,1,left,0,0.4444444444444444,0.0,0.0
IDUS115630,F3A8_1,1,Extreme Right,1,right,0,0.4444444444444444,0.0,0.0
IDUS115645,F1A10_1,7,Extreme Left,7,left,0,0.2580645161290322,0.0,0.0
